packet_size,protocol,duration,network,label
1292,UDP,1755622027.548937,good,reel
1292,UDP,1755622027.548937,good,reel
95,UDP,1755622027.54915,good,reel
1292,UDP,1755622027.553767,good,reel
1292,UDP,1755622027.553767,good,reel
1292,UDP,1755622027.553767,good,reel
95,UDP,1755622027.554325,good,reel
1292,UDP,1755622027.554632,good,reel
95,UDP,1755622027.554857,good,reel
1292,UDP,1755622027.556442,good,reel
1292,UDP,1755622027.556653,good,reel
95,UDP,1755622027.556695,good,reel
182,UDP,1755622027.561782,good,reel
84,UDP,1755622027.561782,good,reel
93,UDP,1755622027.562028,good,reel
1292,UDP,1755622027.562898,good,reel
1292,UDP,1755622027.562935,good,reel
95,UDP,1755622027.562981,good,reel
1292,UDP,1755622027.566744,good,reel
602,UDP,1755622027.5692,good,reel
95,UDP,1755622027.569312,good,reel
653,UDP,1755622027.570445,good,reel
187,UDP,1755622027.570445,good,reel
97,UDP,1755622027.570672,good,reel
78,TCP,1755622027.57287,good,reel
54,TCP,1755622027.572979,good,reel
74,UDP,1755622027.57998,good,reel
74,UDP,1755622027.580147,good,reel
74,UDP,1755622027.580244,good,reel
1288,UDP,1755622027.594105,good,reel
1292,UDP,1755622027.594105,good,reel
99,UDP,1755622027.595041,good,reel
1292,UDP,1755622027.598236,good,reel
1292,UDP,1755622027.600421,good,reel
95,UDP,1755622027.600695,good,reel
843,UDP,1755622027.601775,good,reel
88,UDP,1755622027.627115,good,reel
88,UDP,1755622027.627354,good,reel
88,UDP,1755622027.627518,good,reel
96,UDP,1755622027.627711,good,reel
239,UDP,1755622027.645349,good,reel
95,UDP,1755622027.645606,good,reel
92,UDP,1755622027.716125,good,reel
238,UDP,1755622027.742816,good,reel
97,UDP,1755622027.743,good,reel
54,TCP,1755622027.789869,good,reel
1414,TCP,1755622027.789917,good,reel
54,TCP,1755622027.807237,good,reel
1414,TCP,1755622027.807273,good,reel
1414,TCP,1755622027.807273,good,reel
92,UDP,1755622027.84286,good,reel
54,TCP,1755622027.898749,good,reel
1414,TCP,1755622027.898847,good,reel
1292,UDP,1755622027.899659,good,reel
97,UDP,1755622027.899939,good,reel
54,TCP,1755622027.911625,good,reel
1414,TCP,1755622027.911661,good,reel
1414,TCP,1755622027.911661,good,reel
54,TCP,1755622027.938979,good,reel
1414,TCP,1755622027.939023,good,reel
1414,TCP,1755622027.939023,good,reel
54,TCP,1755622027.977764,good,reel
1414,TCP,1755622027.977799,good,reel
1414,TCP,1755622027.977799,good,reel
54,TCP,1755622028.036926,good,reel
1414,TCP,1755622028.036991,good,reel
1414,TCP,1755622028.036991,good,reel
54,TCP,1755622028.057911,good,reel
1414,TCP,1755622028.057968,good,reel
1414,TCP,1755622028.057968,good,reel
54,TCP,1755622028.107346,good,reel
1414,TCP,1755622028.107385,good,reel
1414,TCP,1755622028.107385,good,reel
54,TCP,1755622028.170872,good,reel
1414,TCP,1755622028.170909,good,reel
1414,TCP,1755622028.170909,good,reel
92,UDP,1755622028.17854,good,reel
1292,UDP,1755622028.178776,good,reel
99,UDP,1755622028.179017,good,reel
74,TCP,1755622028.222083,good,reel
54,TCP,1755622028.23935,good,reel
1414,TCP,1755622028.23939,good,reel
74,TCP,1755622028.25694,good,reel
74,TCP,1755622028.25694,good,reel
54,TCP,1755622028.261732,good,reel
1414,TCP,1755622028.261771,good,reel
1414,TCP,1755622028.261771,good,reel
74,TCP,1755622028.273514,good,reel
54,TCP,1755622028.273514,good,reel
156,TCP,1755622028.273514,good,reel
1414,TCP,1755622028.273683,good,reel
1414,TCP,1755622028.273683,good,reel
54,TCP,1755622028.283357,good,reel
1414,TCP,1755622028.283396,good,reel
1414,TCP,1755622028.283396,good,reel
74,TCP,1755622028.320793,good,reel
92,UDP,1755622028.381564,good,reel
1292,UDP,1755622028.381719,good,reel
74,TCP,1755622028.384372,good,reel
113,TCP,1755622028.384372,good,reel
74,TCP,1755622028.396884,good,reel
1292,UDP,1755622028.409139,good,reel
99,UDP,1755622028.409357,good,reel
74,TCP,1755622028.429209,good,reel
74,TCP,1755622028.451646,good,reel
473,UDP,1755622028.511217,good,reel
255,UDP,1755622028.511327,good,reel
74,TCP,1755622028.523984,good,reel
74,TCP,1755622028.523984,good,reel
232,TCP,1755622028.552446,good,reel
109,TCP,1755622028.553692,good,reel
109,TCP,1755622028.553727,good,reel
87,UDP,1755622028.553957,good,reel
54,TCP,1755622028.554328,good,reel
1414,TCP,1755622028.554357,good,reel
1414,TCP,1755622028.554357,good,reel
99,TCP,1755622028.557181,good,reel
103,TCP,1755622028.557725,good,reel
54,TCP,1755622028.580579,good,reel
1414,TCP,1755622028.580614,good,reel
1414,TCP,1755622028.580614,good,reel
54,TCP,1755622028.603048,good,reel
1414,TCP,1755622028.603084,good,reel
1414,TCP,1755622028.603084,good,reel
75,UDP,1755622028.619459,good,reel
75,UDP,1755622028.619586,good,reel
75,UDP,1755622028.619661,good,reel
1292,UDP,1755622028.649538,good,reel
88,UDP,1755622028.673182,good,reel
54,TCP,1755622028.678644,good,reel
1414,TCP,1755622028.678676,good,reel
1414,TCP,1755622028.678676,good,reel
1292,UDP,1755622028.696765,good,reel
54,TCP,1755622028.714198,good,reel
1414,TCP,1755622028.714237,good,reel
1414,TCP,1755622028.714237,good,reel
54,TCP,1755622028.745017,good,reel
1414,TCP,1755622028.745089,good,reel
1414,TCP,1755622028.745089,good,reel
182,UDP,1755622028.773154,good,reel
101,UDP,1755622028.773387,good,reel
89,UDP,1755622028.78407,good,reel
87,UDP,1755622028.785,good,reel
122,UDP,1755622028.787118,good,reel
110,UDP,1755622028.788321,good,reel
144,UDP,1755622028.788321,good,reel
1292,UDP,1755622028.789271,good,reel
1292,UDP,1755622028.789316,good,reel
144,UDP,1755622028.78944,good,reel
1288,UDP,1755622028.789659,good,reel
1292,UDP,1755622028.789683,good,reel
111,UDP,1755622028.789697,good,reel
116,UDP,1755622028.789754,good,reel
104,UDP,1755622028.789754,good,reel
138,UDP,1755622028.791001,good,reel
1292,UDP,1755622028.791947,good,reel
1292,UDP,1755622028.79198,good,reel
1292,UDP,1755622028.791996,good,reel
141,UDP,1755622028.792148,good,reel
54,TCP,1755622028.793284,good,reel
1414,TCP,1755622028.793309,good,reel
1414,TCP,1755622028.793309,good,reel
89,UDP,1755622028.802818,good,reel
102,UDP,1755622028.833214,good,reel
1292,UDP,1755622028.833214,good,reel
1292,UDP,1755622028.884096,good,reel
54,TCP,1755622028.889965,good,reel
54,TCP,1755622028.889965,good,reel
1414,TCP,1755622028.890002,good,reel
1332,TCP,1755622028.890002,good,reel
1292,UDP,1755622028.891144,good,reel
365,UDP,1755622028.891144,good,reel
140,UDP,1755622028.891624,good,reel
989,UDP,1755622028.899255,good,reel
93,UDP,1755622028.899517,good,reel
54,TCP,1755622028.901804,good,reel
1414,TCP,1755622028.901832,good,reel
1414,TCP,1755622028.901832,good,reel
100,UDP,1755622028.902634,good,reel
86,UDP,1755622028.912848,good,reel
94,UDP,1755622028.93112,good,reel
86,UDP,1755622028.937654,good,reel
1292,UDP,1755622028.961549,good,reel
54,TCP,1755622028.968538,good,reel
1414,TCP,1755622028.968573,good,reel
102,UDP,1755622028.969908,good,reel
89,UDP,1755622028.969908,good,reel
103,TCP,1755622028.976436,good,reel
102,UDP,1755622029.003778,good,reel
1292,UDP,1755622029.003778,good,reel
1292,UDP,1755622029.004008,good,reel
94,UDP,1755622029.004074,good,reel
1292,UDP,1755622029.004126,good,reel
1288,UDP,1755622029.009484,good,reel
1288,UDP,1755622029.009484,good,reel
783,UDP,1755622029.009701,good,reel
85,UDP,1755622029.009701,good,reel
97,UDP,1755622029.009919,good,reel
93,UDP,1755622029.010062,good,reel
97,UDP,1755622029.0105,good,reel
85,UDP,1755622029.012009,good,reel
85,UDP,1755622029.01212,good,reel
85,UDP,1755622029.012198,good,reel
54,TCP,1755622029.027139,good,reel
1414,TCP,1755622029.027175,good,reel
1292,UDP,1755622029.033928,good,reel
1292,UDP,1755622029.035554,good,reel
357,UDP,1755622029.035554,good,reel
997,UDP,1755622029.035707,good,reel
120,UDP,1755622029.035707,good,reel
86,UDP,1755622029.035707,good,reel
183,UDP,1755622029.035707,good,reel
140,UDP,1755622029.036061,good,reel
93,UDP,1755622029.036125,good,reel
95,UDP,1755622029.036225,good,reel
1288,UDP,1755622029.036432,good,reel
1292,UDP,1755622029.036466,good,reel
372,UDP,1755622029.036484,good,reel
54,TCP,1755622029.042204,good,reel
1414,TCP,1755622029.042239,good,reel
1414,TCP,1755622029.042239,good,reel
99,TCP,1755622029.058702,good,reel
86,TCP,1755622029.058732,good,reel
54,TCP,1755622029.061992,good,reel
1414,TCP,1755622029.062013,good,reel
1414,TCP,1755622029.062013,good,reel
182,UDP,1755622029.078646,good,reel
94,UDP,1755622029.118119,good,reel
129,UDP,1755622029.135028,good,reel
95,UDP,1755622029.135222,good,reel
92,UDP,1755622029.227663,good,reel
1292,UDP,1755622029.273154,good,reel
129,UDP,1755622029.297896,good,reel
97,UDP,1755622029.298066,good,reel
91,UDP,1755622029.305232,good,reel
54,TCP,1755622029.333855,good,reel
1414,TCP,1755622029.333899,good,reel
1414,TCP,1755622029.333899,good,reel
1292,UDP,1755622029.335118,good,reel
97,UDP,1755622029.335405,good,reel
92,UDP,1755622029.339773,good,reel
1283,UDP,1755622029.368858,good,reel
54,TCP,1755622029.397562,good,reel
1414,TCP,1755622029.397599,good,reel
1414,TCP,1755622029.397599,good,reel
54,TCP,1755622029.438988,good,reel
1414,TCP,1755622029.439025,good,reel
1414,TCP,1755622029.439025,good,reel
54,TCP,1755622029.497974,good,reel
1414,TCP,1755622029.498012,good,reel
1414,TCP,1755622029.498012,good,reel
54,TCP,1755622029.501947,good,reel
1414,TCP,1755622029.501968,good,reel
1414,TCP,1755622029.501968,good,reel
91,UDP,1755622029.527763,good,reel
54,TCP,1755622029.5365,good,reel
1414,TCP,1755622029.536541,good,reel
1414,TCP,1755622029.536541,good,reel
1414,TCP,1755622029.536541,good,reel
92,UDP,1755622029.553849,good,reel
96,UDP,1755622029.553849,good,reel
1292,UDP,1755622029.553849,good,reel
96,UDP,1755622029.554105,good,reel
103,TCP,1755622029.557334,good,reel
97,UDP,1755622029.579929,good,reel
96,UDP,1755622029.580226,good,reel
91,UDP,1755622029.580359,good,reel
74,TCP,1755622029.627588,good,reel
54,TCP,1755622029.630254,good,reel
54,TCP,1755622029.630254,good,reel
1414,TCP,1755622029.630303,good,reel
1414,TCP,1755622029.630303,good,reel
1414,TCP,1755622029.630303,good,reel
1414,TCP,1755622029.630303,good,reel
54,TCP,1755622029.633667,good,reel
1414,TCP,1755622029.633693,good,reel
1414,TCP,1755622029.633693,good,reel
91,UDP,1755622029.664792,good,reel
125,UDP,1755622029.664792,good,reel
103,UDP,1755622029.664792,good,reel
97,UDP,1755622029.665021,good,reel
1292,UDP,1755622029.666042,good,reel
1292,UDP,1755622029.666072,good,reel
142,UDP,1755622029.66619,good,reel
91,UDP,1755622029.672911,good,reel
1292,UDP,1755622029.674193,good,reel
1288,UDP,1755622029.698734,good,reel
774,UDP,1755622029.698734,good,reel
1287,UDP,1755622029.698949,good,reel
100,UDP,1755622029.699078,good,reel
96,UDP,1755622029.69914,good,reel
1292,UDP,1755622029.699128,good,reel
915,UDP,1755622029.699128,good,reel
88,UDP,1755622029.699128,good,reel
86,UDP,1755622029.699128,good,reel
1288,UDP,1755622029.699311,good,reel
96,UDP,1755622029.699336,good,reel
96,UDP,1755622029.699391,good,reel
785,UDP,1755622029.69976,good,reel
1292,UDP,1755622029.69976,good,reel
1292,UDP,1755622029.69976,good,reel
100,UDP,1755622029.699862,good,reel
96,UDP,1755622029.699938,good,reel
1063,UDP,1755622029.705055,good,reel
54,TCP,1755622029.708661,good,reel
1414,TCP,1755622029.708711,good,reel
1414,TCP,1755622029.708711,good,reel
97,UDP,1755622029.730537,good,reel
1292,UDP,1755622029.732701,good,reel
99,UDP,1755622029.732883,good,reel
54,TCP,1755622029.754123,good,reel
1414,TCP,1755622029.754159,good,reel
1414,TCP,1755622029.754159,good,reel
102,UDP,1755622029.759621,good,reel
1292,UDP,1755622029.78364,good,reel
54,TCP,1755622029.811386,good,reel
1414,TCP,1755622029.811425,good,reel
1292,UDP,1755622029.816218,good,reel
473,UDP,1755622029.816218,good,reel
692,UDP,1755622029.816274,good,reel
87,UDP,1755622029.816274,good,reel
140,UDP,1755622029.816764,good,reel
93,UDP,1755622029.816833,good,reel
1288,UDP,1755622029.817025,good,reel
1292,UDP,1755622029.81706,good,reel
1149,UDP,1755622029.81708,good,reel
42,UNKNOWN,1755622029.834165,good,reel
42,UNKNOWN,1755622029.834181,good,reel
54,TCP,1755622029.837272,good,reel
1414,TCP,1755622029.837309,good,reel
1414,TCP,1755622029.837309,good,reel
1414,TCP,1755622029.837309,good,reel
1292,UDP,1755622029.843527,good,reel
232,TCP,1755622029.85706,good,reel
86,TCP,1755622029.857095,good,reel
93,UDP,1755622029.862231,good,reel
54,TCP,1755622029.871431,good,reel
1414,TCP,1755622029.871467,good,reel
1414,TCP,1755622029.871467,good,reel
1292,UDP,1755622029.905055,good,reel
1292,UDP,1755622030.001018,good,reel
74,TCP,1755622030.010334,good,reel
74,TCP,1755622030.010334,good,reel
54,TCP,1755622030.010334,good,reel
182,UDP,1755622030.010334,good,reel
1292,UDP,1755622030.010334,good,reel
1414,TCP,1755622030.010466,good,reel
1414,TCP,1755622030.010466,good,reel
99,UDP,1755622030.010753,good,reel
54,TCP,1755622030.01435,good,reel
1414,TCP,1755622030.014396,good,reel
1414,TCP,1755622030.014396,good,reel
1292,UDP,1755622030.016896,good,reel
243,UDP,1755622030.033816,good,reel
95,UDP,1755622030.033998,good,reel
87,UDP,1755622030.062454,good,reel
1292,UDP,1755622030.062665,good,reel
1219,UDP,1755622030.062712,good,reel
54,TCP,1755622030.103592,good,reel
1414,TCP,1755622030.103646,good,reel
1258,UDP,1755622030.109685,good,reel
1292,UDP,1755622030.135882,good,reel
54,TCP,1755622030.147421,good,reel
1414,TCP,1755622030.147468,good,reel
1414,TCP,1755622030.147468,good,reel
86,TCP,1755622030.162894,good,reel
92,UDP,1755622030.162894,good,reel
1292,UDP,1755622030.184038,good,reel
87,UDP,1755622030.184038,good,reel
142,UDP,1755622030.184038,good,reel
130,UDP,1755622030.184038,good,reel
97,UDP,1755622030.184536,good,reel
171,UDP,1755622030.185382,good,reel
1292,UDP,1755622030.18633,good,reel
1292,UDP,1755622030.186368,good,reel
1292,UDP,1755622030.186384,good,reel
139,UDP,1755622030.186531,good,reel
1288,UDP,1755622030.186813,good,reel
736,UDP,1755622030.186834,good,reel
54,TCP,1755622030.201572,good,reel
1414,TCP,1755622030.201615,good,reel
1414,TCP,1755622030.201615,good,reel
1414,TCP,1755622030.201615,good,reel
1292,UDP,1755622030.206553,good,reel
93,UDP,1755622030.208244,good,reel
88,UDP,1755622030.208244,good,reel
102,UDP,1755622030.244562,good,reel
54,TCP,1755622030.256745,good,reel
1414,TCP,1755622030.256783,good,reel
1414,TCP,1755622030.256783,good,reel
102,UDP,1755622030.25981,good,reel
1292,UDP,1755622030.260037,good,reel
1292,UDP,1755622030.288105,good,reel
1292,UDP,1755622030.288105,good,reel
54,TCP,1755622030.291719,good,reel
1414,TCP,1755622030.291769,good,reel
1414,TCP,1755622030.291769,good,reel
1292,UDP,1755622030.301974,good,reel
1292,UDP,1755622030.381811,good,reel
54,TCP,1755622030.383464,good,reel
1414,TCP,1755622030.383495,good,reel
1414,TCP,1755622030.383495,good,reel
1414,TCP,1755622030.383495,good,reel
1292,UDP,1755622030.386009,good,reel
365,UDP,1755622030.386009,good,reel
989,UDP,1755622030.386009,good,reel
122,UDP,1755622030.386009,good,reel
86,UDP,1755622030.386009,good,reel
140,UDP,1755622030.386736,good,reel
93,UDP,1755622030.386799,good,reel
1292,UDP,1755622030.401876,good,reel
376,UDP,1755622030.401876,good,reel
175,UDP,1755622030.402209,good,reel
182,UDP,1755622030.405908,good,reel
101,UDP,1755622030.406118,good,reel
87,UDP,1755622030.419287,good,reel
1182,UDP,1755622030.431982,good,reel
99,UDP,1755622030.432305,good,reel
87,UDP,1755622030.473087,good,reel
1292,UDP,1755622030.473087,good,reel
183,UDP,1755622030.473152,good,reel
91,UDP,1755622030.473152,good,reel
101,UDP,1755622030.473405,good,reel
54,TCP,1755622030.473443,good,reel
1414,TCP,1755622030.473465,good,reel
97,UDP,1755622030.473488,good,reel
95,UDP,1755622030.473535,good,reel
902,UDP,1755622030.498461,good,reel
134,UDP,1755622030.498461,good,reel
105,UDP,1755622030.498813,good,reel
54,TCP,1755622030.503807,good,reel
1414,TCP,1755622030.503848,good,reel
1414,TCP,1755622030.503848,good,reel
1292,UDP,1755622030.508061,good,reel
74,TCP,1755622030.523949,good,reel
89,UDP,1755622030.575094,good,reel
1292,UDP,1755622030.60176,good,reel
109,UDP,1755622030.603065,good,reel
100,UDP,1755622030.603316,good,reel
92,UDP,1755622030.628162,good,reel
93,UDP,1755622030.629533,good,reel
89,UDP,1755622030.631193,good,reel
1219,UDP,1755622030.650263,good,reel
1292,UDP,1755622030.697927,good,reel
92,UDP,1755622030.69821,good,reel
54,TCP,1755622030.729809,good,reel
1414,TCP,1755622030.729849,good,reel
1414,TCP,1755622030.729849,good,reel
1182,UDP,1755622030.730043,good,reel
97,UDP,1755622030.730221,good,reel
54,TCP,1755622030.809871,good,reel
1414,TCP,1755622030.809912,good,reel
1414,TCP,1755622030.809912,good,reel
91,UDP,1755622030.82348,good,reel
1292,UDP,1755622030.839724,good,reel
54,TCP,1755622030.867164,good,reel
1414,TCP,1755622030.867211,good,reel
54,TCP,1755622030.877653,good,reel
1414,TCP,1755622030.877707,good,reel
1414,TCP,1755622030.877707,good,reel
1414,TCP,1755622030.877707,good,reel
86,TCP,1755622030.928739,good,reel
108,UDP,1755622030.928739,good,reel
99,UDP,1755622030.928969,good,reel
92,UDP,1755622030.954791,good,reel
54,TCP,1755622030.95748,good,reel
54,TCP,1755622030.95748,good,reel
1414,TCP,1755622030.957513,good,reel
1414,TCP,1755622030.957513,good,reel
1414,TCP,1755622030.957513,good,reel
1414,TCP,1755622030.957513,good,reel
1414,TCP,1755622030.957513,good,reel
54,TCP,1755622030.989072,good,reel
1414,TCP,1755622030.989171,good,reel
1414,TCP,1755622030.989171,good,reel
908,TCP,1755622030.989171,good,reel
1292,UDP,1755622031.012839,good,reel
54,TCP,1755622031.028136,good,reel
1414,TCP,1755622031.028172,good,reel
1414,TCP,1755622031.028172,good,reel
86,UDP,1755622031.042938,good,reel
91,UDP,1755622031.042938,good,reel
54,TCP,1755622031.098346,good,reel
1414,TCP,1755622031.098379,good,reel
1414,TCP,1755622031.098379,good,reel
92,UDP,1755622031.140781,good,reel
1292,UDP,1755622031.141005,good,reel
182,UDP,1755622031.145135,good,reel
99,UDP,1755622031.145306,good,reel
92,UDP,1755622031.169867,good,reel
54,TCP,1755622031.169867,good,reel
1414,TCP,1755622031.169962,good,reel
92,UDP,1755622031.173051,good,reel
96,UDP,1755622031.177231,good,reel
99,UDP,1755622031.177466,good,reel
54,TCP,1755622031.207484,good,reel
1414,TCP,1755622031.207527,good,reel
1414,TCP,1755622031.207527,good,reel
1414,TCP,1755622031.207527,good,reel
182,UDP,1755622031.210241,good,reel
99,UDP,1755622031.21046,good,reel
92,UDP,1755622031.215852,good,reel
54,TCP,1755622031.239347,good,reel
1414,TCP,1755622031.239389,good,reel
1414,TCP,1755622031.239389,good,reel
54,TCP,1755622031.266429,good,reel
1414,TCP,1755622031.266483,good,reel
1414,TCP,1755622031.266483,good,reel
1414,TCP,1755622031.266483,good,reel
1249,UDP,1755622031.277219,good,reel
90,UDP,1755622031.279841,good,reel
103,UDP,1755622031.279994,good,reel
54,TCP,1755622031.311562,good,reel
1414,TCP,1755622031.311605,good,reel
1414,TCP,1755622031.311605,good,reel
91,UDP,1755622031.327426,good,reel
91,UDP,1755622031.352701,good,reel
54,TCP,1755622031.354933,good,reel
1414,TCP,1755622031.354958,good,reel
1414,TCP,1755622031.354958,good,reel
1414,TCP,1755622031.354958,good,reel
1292,UDP,1755622031.356214,good,reel
54,TCP,1755622031.386248,good,reel
1414,TCP,1755622031.38629,good,reel
1414,TCP,1755622031.38629,good,reel
1292,UDP,1755622031.453714,good,reel
91,UDP,1755622031.463066,good,reel
89,UDP,1755622031.463066,good,reel
89,UDP,1755622031.472733,good,reel
54,TCP,1755622031.482368,good,reel
1414,TCP,1755622031.482402,good,reel
1414,TCP,1755622031.482402,good,reel
54,TCP,1755622031.514117,good,reel
1414,TCP,1755622031.514154,good,reel
1414,TCP,1755622031.514154,good,reel
1292,UDP,1755622031.518046,good,reel
